neighborhood_id,week_start,crime_type,time_of_day,count
Golden Gate Park,2025-04-08,all,all,7
Golden Gate Park,2025-04-08,all,day,3
Golden Gate Park,2025-04-08,all,night,4
Golden Gate Park,2025-04-08,other,all,6
Golden Gate Park,2025-04-08,other,day,3
Golden Gate Park,2025-04-08,other,night,3
Golden Gate Park,2025-04-08,violent,all,1
Golden Gate Park,2025-04-08,violent,night,1
Golden Gate Park,2025-04-15,all,all,10
Golden Gate Park,2025-04-15,all,day,6
Golden Gate Park,2025-04-15,all,night,4
Golden Gate Park,2025-04-15,other,all,8
Golden Gate Park,2025-04-15,other,day,4
Golden Gate Park,2025-04-15,other,night,4
Golden Gate Park,2025-04-15,property,all,1
Golden Gate Park,2025-04-15,property,day,1
Golden Gate Park,2025-04-15,violent,all,1
Golden Gate Park,2025-04-15,violent,day,1
Golden Gate Park,2025-04-22,all,all,11
Golden Gate Park,2025-04-22,all,day,5
Golden Gate Park,2025-04-22,all,night,6
Golden Gate Park,2025-04-22,other,all,7
Golden Gate Park,2025-04-22,other,day,4
Golden Gate Park,2025-04-22,other,night,3
Golden Gate Park,2025-04-22,property,all,2
Golden Gate Park,2025-04-22,property,day,1
Golden Gate Park,2025-04-22,property,night,1
Golden Gate Park,2025-04-22,violent,all,2
Golden Gate Park,2025-04-22,violent,night,2
Golden Gate Park,2025-04-29,all,all,6
Golden Gate Park,2025-04-29,all,day,5
Golden Gate Park,2025-04-29,all,night,1
Golden Gate Park,2025-04-29,other,all,2
Golden Gate Park,2025-04-29,other,day,2
Golden Gate Park,2025-04-29,property,all,3
Golden Gate Park,2025-04-29,property,day,3
Golden Gate Park,2025-04-29,violent,all,1
Golden Gate Park,2025-04-29,violent,night,1
Golden Gate Park,2025-05-06,all,all,13
Golden Gate Park,2025-05-06,all,day,7
Golden Gate Park,2025-05-06,all,night,6
Golden Gate Park,2025-05-06,other,all,12
Golden Gate Park,2025-05-06,other,day,7
Golden Gate Park,2025-05-06,other,night,5
Golden Gate Park,2025-05-06,violent,all,1
Golden Gate Park,2025-05-06,violent,night,1
Golden Gate Park,2025-05-13,all,all,22
Golden Gate Park,2025-05-13,all,day,18
Golden Gate Park,2025-05-13,all,night,4
Golden Gate Park,2025-05-13,other,all,13
Golden Gate Park,2025-05-13,other,day,11
Golden Gate Park,2025-05-13,other,night,2
Golden Gate Park,2025-05-13,property,all,7
Golden Gate Park,2025-05-13,property,day,7
Golden Gate Park,2025-05-13,violent,all,2
Golden Gate Park,2025-05-13,violent,night,2
Golden Gate Park,2025-05-20,all,all,7
Golden Gate Park,2025-05-20,all,day,6
Golden Gate Park,2025-05-20,all,night,1
Golden Gate Park,2025-05-20,other,all,4
Golden Gate Park,2025-05-20,other,day,4
Golden Gate Park,2025-05-20,property,all,2
Golden Gate Park,2025-05-20,property,day,2
Golden Gate Park,2025-05-20,violent,all,1
Golden Gate Park,2025-05-20,violent,night,1
Golden Gate Park,2025-05-27,all,all,8
Golden Gate Park,2025-05-27,all,day,5
Golden Gate Park,2025-05-27,all,night,3
Golden Gate Park,2025-05-27,other,all,4
Golden Gate Park,2025-05-27,other,day,2
Golden Gate Park,2025-05-27,other,night,2
Golden Gate Park,2025-05-27,property,all,2
Golden Gate Park,2025-05-27,property,day,1
Golden Gate Park,2025-05-27,property,night,1
Golden Gate Park,2025-05-27,violent,all,2
Golden Gate Park,2025-05-27,violent,day,2
Golden Gate Park,2025-06-03,all,all,8
Golden Gate Park,2025-06-03,all,day,8
Golden Gate Park,2025-06-03,other,all,5
Golden Gate Park,2025-06-03,other,day,5
Golden Gate Park,2025-06-03,property,all,2
Golden Gate Park,2025-06-03,property,day,2
Golden Gate Park,2025-06-03,violent,all,1
Golden Gate Park,2025-06-03,violent,day,1
Golden Gate Park,2025-06-10,all,all,11
Golden Gate Park,2025-06-10,all,day,9
Golden Gate Park,2025-06-10,all,night,2
Golden Gate Park,2025-06-10,other,all,9
Golden Gate Park,2025-06-10,other,day,7
Golden Gate Park,2025-06-10,other,night,2
Golden Gate Park,2025-06-10,violent,all,2
Golden Gate Park,2025-06-10,violent,day,2
Golden Gate Park,2025-06-17,all,all,6
Golden Gate Park,2025-06-17,all,day,6
Golden Gate Park,2025-06-17,other,all,4
Golden Gate Park,2025-06-17,other,day,4
Golden Gate Park,2025-06-17,property,all,2
Golden Gate Park,2025-06-17,property,day,2
Golden Gate Park,2025-06-24,all,all,12
Golden Gate Park,2025-06-24,all,day,9
Golden Gate Park,2025-06-24,all,night,3
Golden Gate Park,2025-06-24,other,all,8
Golden Gate Park,2025-06-24,other,day,6
Golden Gate Park,2025-06-24,other,night,2
Golden Gate Park,2025-06-24,property,all,3
Golden Gate Park,2025-06-24,property,day,2
Golden Gate Park,2025-06-24,property,night,1
Golden Gate Park,2025-06-24,violent,all,1
Golden Gate Park,2025-06-24,violent,day,1
Golden Gate Park,2025-07-01,all,all,6
Golden Gate Park,2025-07-01,all,day,4
Golden Gate Park,2025-07-01,all,night,2
Golden Gate Park,2025-07-01,other,all,4
Golden Gate Park,2025-07-01,other,day,2
Golden Gate Park,2025-07-01,other,night,2
Golden Gate Park,2025-07-01,property,all,1
Golden Gate Park,2025-07-01,property,day,1
Golden Gate Park,2025-07-01,violent,all,1
Golden Gate Park,2025-07-01,violent,day,1
Golden Gate Park,2025-07-08,all,all,11
Golden Gate Park,2025-07-08,all,day,3
Golden Gate Park,2025-07-08,all,night,8
Golden Gate Park,2025-07-08,other,all,6
Golden Gate Park,2025-07-08,other,day,2
Golden Gate Park,2025-07-08,other,night,4
Golden Gate Park,2025-07-08,property,all,2
Golden Gate Park,2025-07-08,property,night,2
Golden Gate Park,2025-07-08,violent,all,3
Golden Gate Park,2025-07-08,violent,day,1
Golden Gate Park,2025-07-08,violent,night,2
Golden Gate Park,2025-07-15,all,all,10
Golden Gate Park,2025-07-15,all,day,10
Golden Gate Park,2025-07-15,other,all,8
Golden Gate Park,2025-07-15,other,day,8
Golden Gate Park,2025-07-15,property,all,2
Golden Gate Park,2025-07-15,property,day,2
Golden Gate Park,2025-07-22,all,all,1
Golden Gate Park,2025-07-22,all,day,1
Golden Gate Park,2025-07-22,other,all,1
Golden Gate Park,2025-07-22,other,day,1
Golden Gate Park,2025-07-29,all,all,14
Golden Gate Park,2025-07-29,all,day,8
Golden Gate Park,2025-07-29,all,night,6
Golden Gate Park,2025-07-29,other,all,8
Golden Gate Park,2025-07-29,other,day,4
Golden Gate Park,2025-07-29,other,night,4
Golden Gate Park,2025-07-29,property,all,4
Golden Gate Park,2025-07-29,property,day,3
Golden Gate Park,2025-07-29,property,night,1
Golden Gate Park,2025-07-29,violent,all,2
Golden Gate Park,2025-07-29,violent,day,1
Golden Gate Park,2025-07-29,violent,night,1
Golden Gate Park,2025-08-05,all,all,16
Golden Gate Park,2025-08-05,all,day,14
Golden Gate Park,2025-08-05,all,night,2
Golden Gate Park,2025-08-05,other,all,10
Golden Gate Park,2025-08-05,other,day,9
Golden Gate Park,2025-08-05,other,night,1
Golden Gate Park,2025-08-05,property,all,3
Golden Gate Park,2025-08-05,property,day,3
Golden Gate Park,2025-08-05,violent,all,3
Golden Gate Park,2025-08-05,violent,day,2
Golden Gate Park,2025-08-05,violent,night,1
Haight Ashbury,2019-01-01,all,all,24
Haight Ashbury,2019-01-01,all,day,20
Haight Ashbury,2019-01-01,all,night,4
Haight Ashbury,2019-01-01,other,all,16
Haight Ashbury,2019-01-01,other,day,14
Haight Ashbury,2019-01-01,other,night,2
Haight Ashbury,2019-01-01,property,all,7
Haight Ashbury,2019-01-01,property,day,6
Haight Ashbury,2019-01-01,property,night,1
Haight Ashbury,2019-01-01,violent,all,1
Haight Ashbury,2019-01-01,violent,night,1
Haight Ashbury,2019-01-08,all,all,24
Haight Ashbury,2019-01-08,all,day,18
Haight Ashbury,2019-01-08,all,night,6
Haight Ashbury,2019-01-08,other,all,19
Haight Ashbury,2019-01-08,other,day,14
Haight Ashbury,2019-01-08,other,night,5
Haight Ashbury,2019-01-08,property,all,5
Haight Ashbury,2019-01-08,property,day,4
Haight Ashbury,2019-01-08,property,night,1
Haight Ashbury,2019-01-15,all,all,26
Haight Ashbury,2019-01-15,all,day,20
Haight Ashbury,2019-01-15,all,night,6
Haight Ashbury,2019-01-15,other,all,19
Haight Ashbury,2019-01-15,other,day,15
Haight Ashbury,2019-01-15,other,night,4
Haight Ashbury,2019-01-15,property,all,5
Haight Ashbury,2019-01-15,property,day,4
Haight Ashbury,2019-01-15,property,night,1
Haight Ashbury,2019-01-15,violent,all,2
Haight Ashbury,2019-01-15,violent,day,1
Haight Ashbury,2019-01-15,violent,night,1
Haight Ashbury,2019-01-22,all,all,43
Haight Ashbury,2019-01-22,all,day,34
Haight Ashbury,2019-01-22,all,night,9
Haight Ashbury,2019-01-22,other,all,37
Haight Ashbury,2019-01-22,other,day,29
Haight Ashbury,2019-01-22,other,night,8
Haight Ashbury,2019-01-22,property,all,4
Haight Ashbury,2019-01-22,property,day,4
Haight Ashbury,2019-01-22,violent,all,2
Haight Ashbury,2019-01-22,violent,day,1
Haight Ashbury,2019-01-22,violent,night,1
Haight Ashbury,2019-01-29,all,all,19
Haight Ashbury,2019-01-29,all,day,14
Haight Ashbury,2019-01-29,all,night,5
Haight Ashbury,2019-01-29,other,all,11
Haight Ashbury,2019-01-29,other,day,10
Haight Ashbury,2019-01-29,other,night,1
Haight Ashbury,2019-01-29,property,all,8
Haight Ashbury,2019-01-29,property,day,4
Haight Ashbury,2019-01-29,property,night,4
Haight Ashbury,2019-02-05,all,all,20
Haight Ashbury,2019-02-05,all,day,12
Haight Ashbury,2019-02-05,all,night,8
Haight Ashbury,2019-02-05,other,all,10
Haight Ashbury,2019-02-05,other,day,7
Haight Ashbury,2019-02-05,other,night,3
Haight Ashbury,2019-02-05,property,all,6
Haight Ashbury,2019-02-05,property,day,4
Haight Ashbury,2019-02-05,property,night,2
Haight Ashbury,2019-02-05,violent,all,4
Haight Ashbury,2019-02-05,violent,day,1
Haight Ashbury,2019-02-05,violent,night,3
Haight Ashbury,2019-02-12,all,all,26
Haight Ashbury,2019-02-12,all,day,19
Haight Ashbury,2019-02-12,all,night,7
Haight Ashbury,2019-02-12,other,all,19
Haight Ashbury,2019-02-12,other,day,14
Haight Ashbury,2019-02-12,other,night,5
Haight Ashbury,2019-02-12,property,all,6
Haight Ashbury,2019-02-12,property,day,5
Haight Ashbury,2019-02-12,property,night,1
Haight Ashbury,2019-02-12,violent,all,1
Haight Ashbury,2019-02-12,violent,night,1
Haight Ashbury,2019-02-19,all,all,39
Haight Ashbury,2019-02-19,all,day,30
Haight Ashbury,2019-02-19,all,night,9
Haight Ashbury,2019-02-19,other,all,31
Haight Ashbury,2019-02-19,other,day,26
Haight Ashbury,2019-02-19,other,night,5
Haight Ashbury,2019-02-19,property,all,5
Haight Ashbury,2019-02-19,property,day,2
Haight Ashbury,2019-02-19,property,night,3
Haight Ashbury,2019-02-19,violent,all,3
Haight Ashbury,2019-02-19,violent,day,2
Haight Ashbury,2019-02-19,violent,night,1
Haight Ashbury,2019-02-26,all,all,27
Haight Ashbury,2019-02-26,all,day,22
Haight Ashbury,2019-02-26,all,night,5
Haight Ashbury,2019-02-26,other,all,18
Haight Ashbury,2019-02-26,other,day,14
Haight Ashbury,2019-02-26,other,night,4
Haight Ashbury,2019-02-26,property,all,3
Haight Ashbury,2019-02-26,property,day,2
Haight Ashbury,2019-02-26,property,night,1
Haight Ashbury,2019-02-26,violent,all,6
Haight Ashbury,2019-02-26,violent,day,6
Haight Ashbury,2019-03-05,all,all,29
Haight Ashbury,2019-03-05,all,day,18
Haight Ashbury,2019-03-05,all,night,11
Haight Ashbury,2019-03-05,other,all,18
Haight Ashbury,2019-03-05,other,day,11
Haight Ashbury,2019-03-05,other,night,7
Haight Ashbury,2019-03-05,property,all,9
Haight Ashbury,2019-03-05,property,day,5
Haight Ashbury,2019-03-05,property,night,4
Haight Ashbury,2019-03-05,violent,all,2
Haight Ashbury,2019-03-05,violent,day,2
Haight Ashbury,2019-03-12,all,all,40
Haight Ashbury,2019-03-12,all,day,22
Haight Ashbury,2019-03-12,all,night,18
Haight Ashbury,2019-03-12,other,all,22
Haight Ashbury,2019-03-12,other,day,15
Haight Ashbury,2019-03-12,other,night,7
Haight Ashbury,2019-03-12,property,all,15
Haight Ashbury,2019-03-12,property,day,6
Haight Ashbury,2019-03-12,property,night,9
Haight Ashbury,2019-03-12,violent,all,3
Haight Ashbury,2019-03-12,violent,day,1
Haight Ashbury,2019-03-12,violent,night,2
Haight Ashbury,2019-03-19,all,all,31
Haight Ashbury,2019-03-19,all,day,22
Haight Ashbury,2019-03-19,all,night,9
Haight Ashbury,2019-03-19,other,all,20
Haight Ashbury,2019-03-19,other,day,17
Haight Ashbury,2019-03-19,other,night,3
Haight Ashbury,2019-03-19,property,all,8
Haight Ashbury,2019-03-19,property,day,4
Haight Ashbury,2019-03-19,property,night,4
Haight Ashbury,2019-03-19,violent,all,3
Haight Ashbury,2019-03-19,violent,day,1
Haight Ashbury,2019-03-19,violent,night,2
Haight Ashbury,2019-03-26,all,all,20
Haight Ashbury,2019-03-26,all,day,10
Haight Ashbury,2019-03-26,all,night,10
Haight Ashbury,2019-03-26,other,all,8
Haight Ashbury,2019-03-26,other,day,5
Haight Ashbury,2019-03-26,other,night,3
Haight Ashbury,2019-03-26,property,all,8
Haight Ashbury,2019-03-26,property,day,5
Haight Ashbury,2019-03-26,property,night,3
Haight Ashbury,2019-03-26,violent,all,4
Haight Ashbury,2019-03-26,violent,night,4
Haight Ashbury,2019-04-02,all,all,29
Haight Ashbury,2019-04-02,all,day,18
Haight Ashbury,2019-04-02,all,night,11
Haight Ashbury,2019-04-02,other,all,24
Haight Ashbury,2019-04-02,other,day,15
Haight Ashbury,2019-04-02,other,night,9
Haight Ashbury,2019-04-02,property,all,2
Haight Ashbury,2019-04-02,property,day,1
Haight Ashbury,2019-04-02,property,night,1
Haight Ashbury,2019-04-02,violent,all,3
Haight Ashbury,2019-04-02,violent,day,2
Haight Ashbury,2019-04-02,violent,night,1
Haight Ashbury,2019-04-09,all,all,33
Haight Ashbury,2019-04-09,all,day,25
Haight Ashbury,2019-04-09,all,night,8
Haight Ashbury,2019-04-09,other,all,21
Haight Ashbury,2019-04-09,other,day,16
Haight Ashbury,2019-04-09,other,night,5
Haight Ashbury,2019-04-09,property,all,11
Haight Ashbury,2019-04-09,property,day,8
Haight Ashbury,2019-04-09,property,night,3
Haight Ashbury,2019-04-09,violent,all,1
Haight Ashbury,2019-04-09,violent,day,1
Haight Ashbury,2019-04-16,all,all,39
Haight Ashbury,2019-04-16,all,day,34
Haight Ashbury,2019-04-16,all,night,5
Haight Ashbury,2019-04-16,other,all,28
Haight Ashbury,2019-04-16,other,day,24
Haight Ashbury,2019-04-16,other,night,4
Haight Ashbury,2019-04-16,property,all,8
Haight Ashbury,2019-04-16,property,day,7
Haight Ashbury,2019-04-16,property,night,1
Haight Ashbury,2019-04-16,violent,all,3
Haight Ashbury,2019-04-16,violent,day,3
Haight Ashbury,2019-04-23,all,all,19
Haight Ashbury,2019-04-23,all,day,11
Haight Ashbury,2019-04-23,all,night,8
Haight Ashbury,2019-04-23,other,all,10
Haight Ashbury,2019-04-23,other,day,8
Haight Ashbury,2019-04-23,other,night,2
Haight Ashbury,2019-04-23,property,all,5
Haight Ashbury,2019-04-23,property,night,5
Haight Ashbury,2019-04-23,violent,all,4
Haight Ashbury,2019-04-23,violent,day,3
Haight Ashbury,2019-04-23,violent,night,1
Haight Ashbury,2019-04-30,all,all,25
Haight Ashbury,2019-04-30,all,day,17
Haight Ashbury,2019-04-30,all,night,8
Haight Ashbury,2019-04-30,other,all,8
Haight Ashbury,2019-04-30,other,day,4
Haight Ashbury,2019-04-30,other,night,4
Haight Ashbury,2019-04-30,property,all,13
Haight Ashbury,2019-04-30,property,day,12
Haight Ashbury,2019-04-30,property,night,1
Haight Ashbury,2019-04-30,violent,all,4
Haight Ashbury,2019-04-30,violent,day,1
Haight Ashbury,2019-04-30,violent,night,3
Haight Ashbury,2019-05-07,all,all,24
Haight Ashbury,2019-05-07,all,day,16
Haight Ashbury,2019-05-07,all,night,8
Haight Ashbury,2019-05-07,other,all,11
Haight Ashbury,2019-05-07,other,day,7
Haight Ashbury,2019-05-07,other,night,4
Haight Ashbury,2019-05-07,property,all,8
Haight Ashbury,2019-05-07,property,day,6
Haight Ashbury,2019-05-07,property,night,2
Haight Ashbury,2019-05-07,violent,all,5
Haight Ashbury,2019-05-07,violent,day,3
Haight Ashbury,2019-05-07,violent,night,2
Haight Ashbury,2019-05-14,all,all,27
Haight Ashbury,2019-05-14,all,day,24
Haight Ashbury,2019-05-14,all,night,3
Haight Ashbury,2019-05-14,other,all,20
Haight Ashbury,2019-05-14,other,day,18
Haight Ashbury,2019-05-14,other,night,2
Haight Ashbury,2019-05-14,property,all,7
Haight Ashbury,2019-05-14,property,day,6
Haight Ashbury,2019-05-14,property,night,1
Haight Ashbury,2019-05-21,all,all,22
Haight Ashbury,2019-05-21,all,day,16
Haight Ashbury,2019-05-21,all,night,6
Haight Ashbury,2019-05-21,other,all,10
Haight Ashbury,2019-05-21,other,day,8
Haight Ashbury,2019-05-21,other,night,2
Haight Ashbury,2019-05-21,property,all,12
Haight Ashbury,2019-05-21,property,day,8
Haight Ashbury,2019-05-21,property,night,4
Haight Ashbury,2019-05-28,all,all,19
Haight Ashbury,2019-05-28,all,day,15
Haight Ashbury,2019-05-28,all,night,4
Haight Ashbury,2019-05-28,other,all,14
Haight Ashbury,2019-05-28,other,day,10
Haight Ashbury,2019-05-28,other,night,4
Haight Ashbury,2019-05-28,property,all,4
Haight Ashbury,2019-05-28,property,day,4
Haight Ashbury,2019-05-28,violent,all,1
Haight Ashbury,2019-05-28,violent,day,1
Haight Ashbury,2019-06-04,all,all,32
Haight Ashbury,2019-06-04,all,day,21
Haight Ashbury,2019-06-04,all,night,11
Haight Ashbury,2019-06-04,other,all,23
Haight Ashbury,2019-06-04,other,day,14
Haight Ashbury,2019-06-04,other,night,9
Haight Ashbury,2019-06-04,property,all,7
Haight Ashbury,2019-06-04,property,day,7
Haight Ashbury,2019-06-04,violent,all,2
Haight Ashbury,2019-06-04,violent,night,2
Haight Ashbury,2019-06-11,all,all,30
Haight Ashbury,2019-06-11,all,day,17
Haight Ashbury,2019-06-11,all,night,13
Haight Ashbury,2019-06-11,other,all,20
Haight Ashbury,2019-06-11,other,day,11
Haight Ashbury,2019-06-11,other,night,9
Haight Ashbury,2019-06-11,property,all,9
Haight Ashbury,2019-06-11,property,day,6
Haight Ashbury,2019-06-11,property,night,3
Haight Ashbury,2019-06-11,violent,all,1
Haight Ashbury,2019-06-11,violent,night,1
Haight Ashbury,2019-06-18,all,all,23
Haight Ashbury,2019-06-18,all,day,17
Haight Ashbury,2019-06-18,all,night,6
Haight Ashbury,2019-06-18,other,all,12
Haight Ashbury,2019-06-18,other,day,9
Haight Ashbury,2019-06-18,other,night,3
Haight Ashbury,2019-06-18,property,all,10
Haight Ashbury,2019-06-18,property,day,7
Haight Ashbury,2019-06-18,property,night,3
Haight Ashbury,2019-06-18,violent,all,1
Haight Ashbury,2019-06-18,violent,day,1
Haight Ashbury,2019-06-25,all,all,22
Haight Ashbury,2019-06-25,all,day,9
Haight Ashbury,2019-06-25,all,night,13
Haight Ashbury,2019-06-25,other,all,16
Haight Ashbury,2019-06-25,other,day,8
Haight Ashbury,2019-06-25,other,night,8
Haight Ashbury,2019-06-25,property,all,5
Haight Ashbury,2019-06-25,property,day,1
Haight Ashbury,2019-06-25,property,night,4
Haight Ashbury,2019-06-25,violent,all,1
Haight Ashbury,2019-06-25,violent,night,1
Haight Ashbury,2019-07-02,all,all,25
Haight Ashbury,2019-07-02,all,day,20
Haight Ashbury,2019-07-02,all,night,5
Haight Ashbury,2019-07-02,other,all,17
Haight Ashbury,2019-07-02,other,day,14
Haight Ashbury,2019-07-02,other,night,3
Haight Ashbury,2019-07-02,property,all,4
Haight Ashbury,2019-07-02,property,day,3
Haight Ashbury,2019-07-02,property,night,1
Haight Ashbury,2019-07-02,violent,all,4
Haight Ashbury,2019-07-02,violent,day,3
Haight Ashbury,2019-07-02,violent,night,1
Haight Ashbury,2019-07-09,all,all,19
Haight Ashbury,2019-07-09,all,day,15
Haight Ashbury,2019-07-09,all,night,4
Haight Ashbury,2019-07-09,other,all,11
Haight Ashbury,2019-07-09,other,day,10
Haight Ashbury,2019-07-09,other,night,1
Haight Ashbury,2019-07-09,property,all,7
Haight Ashbury,2019-07-09,property,day,4
Haight Ashbury,2019-07-09,property,night,3
Haight Ashbury,2019-07-09,violent,all,1
Haight Ashbury,2019-07-09,violent,day,1
Haight Ashbury,2019-07-16,all,all,24
Haight Ashbury,2019-07-16,all,day,17
Haight Ashbury,2019-07-16,all,night,7
Haight Ashbury,2019-07-16,other,all,10
Haight Ashbury,2019-07-16,other,day,9
Haight Ashbury,2019-07-16,other,night,1
Haight Ashbury,2019-07-16,property,all,11
Haight Ashbury,2019-07-16,property,day,6
